지역명,규모구분,연도,월,분양가격(㎡),date
강원,전용면적 60㎡이하,2018,10,2423,201810
강원,전용면적 60㎡초과 85㎡이하,2018,10,2358,201810
강원,전용면적 85㎡초과 102㎡이하,2018,10,2864,201810
강원,전용면적 102㎡초과,2018,10,2665,201810
충북,전체,2018,10,2384,201810
충북,전용면적 60㎡이하,2018,10,2286,201810
충북,전용면적 60㎡초과 85㎡이하,2018,10,2380,201810
충북,전용면적 85㎡초과 102㎡이하,2018,10,2725,201810
충북,전용면적 102㎡초과,2018,10,2719,201810
충남,전체,2018,10,2446,201810
충남,전용면적 60㎡이하,2018,10,2491,201810
충남,전용면적 60㎡초과 85㎡이하,2018,10,2451,201810
충남,전용면적 85㎡초과 102㎡이하,2018,10,2657,201810
충남,전용면적 102㎡초과,2018,10,2729,201810
전북,전체,2018,10,2321,201810
전북,전용면적 60㎡이하,2018,10,2666,201810
전북,전용면적 60㎡초과 85㎡이하,2018,10,2301,201810
전북,전용면적 85㎡초과 102㎡이하,2018,10,2636,201810
전북,전용면적 102㎡초과,2018,10,2627,201810
전남,전체,2018,10,2360,201810
전남,전용면적 60㎡이하,2018,10,2240,201810
전남,전용면적 60㎡초과 85㎡이하,2018,10,2354,201810
전남,전용면적 85㎡초과 102㎡이하,2018,10,2627,201810
전남,전용면적 102㎡초과,2018,10,2519,201810
경북,전체,2018,10,2625,201810
경북,전용면적 60㎡이하,2018,10,2509,201810
경북,전용면적 60㎡초과 85㎡이하,2018,10,2620,201810
경북,전용면적 85㎡초과 102㎡이하,2018,10,2699,201810
경북,전용면적 102㎡초과,2018,10,2948,201810
경남,전체,2018,10,2795,201810
경남,전용면적 60㎡이하,2018,10,2905,201810
경남,전용면적 60㎡초과 85㎡이하,2018,10,2769,201810
경남,전용면적 85㎡초과 102㎡이하,2018,10,3015,201810
경남,전용면적 102㎡초과,2018,10,2987,201810
제주,전체,2018,10,3334,201810
제주,전용면적 60㎡이하,2018,10,,201810
제주,전용면적 60㎡초과 85㎡이하,2018,10,3356,201810
제주,전용면적 85㎡초과 102㎡이하,2018,10,3226,201810
제주,전용면적 102㎡초과,2018,10,2990,201810
서울,전체,2018,11,7369,201811
서울,전용면적 60㎡이하,2018,11,7017,201811
서울,전용면적 60㎡초과 85㎡이하,2018,11,7620,201811
서울,전용면적 85㎡초과 102㎡이하,2018,11,6842,201811
서울,전용면적 102㎡초과,2018,11,7351,201811
인천,전체,2018,11,3553,201811
인천,전용면적 60㎡이하,2018,11,3437,201811
인천,전용면적 60㎡초과 85㎡이하,2018,11,3725,201811
인천,전용면적 85㎡초과 102㎡이하,2018,11,3492,201811
인천,전용면적 102㎡초과,2018,11,4455,201811
경기,전체,2018,11,4151,201811
경기,전용면적 60㎡이하,2018,11,4331,201811
경기,전용면적 60㎡초과 85㎡이하,2018,11,4175,201811
경기,전용면적 85㎡초과 102㎡이하,2018,11,5068,201811
경기,전용면적 102㎡초과,2018,11,4627,201811
부산,전체,2018,11,4040,201811
부산,전용면적 60㎡이하,2018,11,3778,201811
부산,전용면적 60㎡초과 85㎡이하,2018,11,4036,201811
부산,전용면적 85㎡초과 102㎡이하,2018,11,4066,201811
부산,전용면적 102㎡초과,2018,11,4293,201811
대구,전체,2018,11,3825,201811
대구,전용면적 60㎡이하,2018,11,3808,201811
대구,전용면적 60㎡초과 85㎡이하,2018,11,3826,201811
대구,전용면적 85㎡초과 102㎡이하,2018,11,3698,201811
대구,전용면적 102㎡초과,2018,11,3949,201811
광주,전체,2018,11,3201,201811
광주,전용면적 60㎡이하,2018,11,3264,201811
광주,전용면적 60㎡초과 85㎡이하,2018,11,3201,201811
광주,전용면적 85㎡초과 102㎡이하,2018,11,,201811
광주,전용면적 102㎡초과,2018,11,,201811
대전,전체,2018,11,3350,201811
대전,전용면적 60㎡이하,2018,11,2498,201811
대전,전용면적 60㎡초과 85㎡이하,2018,11,3342,201811
대전,전용면적 85㎡초과 102㎡이하,2018,11,,201811
대전,전용면적 102㎡초과,2018,11,4877,201811
울산,전체,2018,11,2890,201811
울산,전용면적 60㎡이하,2018,11,,201811
울산,전용면적 60㎡초과 85㎡이하,2018,11,2890,201811
울산,전용면적 85㎡초과 102㎡이하,2018,11,,201811
울산,전용면적 102㎡초과,2018,11,,201811
세종,전체,2018,11,3148,201811
세종,전용면적 60㎡이하,2018,11,3064,201811
세종,전용면적 60㎡초과 85㎡이하,2018,11,3147,201811
세종,전용면적 85㎡초과 102㎡이하,2018,11,3138,201811
세종,전용면적 102㎡초과,2018,11,3220,201811
강원,전체,2018,11,2386,201811
강원,전용면적 60㎡이하,2018,11,2452,201811
강원,전용면적 60㎡초과 85㎡이하,2018,11,2380,201811
강원,전용면적 85㎡초과 102㎡이하,2018,11,2865,201811
강원,전용면적 102㎡초과,2018,11,2528,201811
충북,전체,2018,11,2367,201811
충북,전용면적 60㎡이하,2018,11,2261,201811
충북,전용면적 60㎡초과 85㎡이하,2018,11,2383,201811
충북,전용면적 85㎡초과 102㎡이하,2018,11,2725,201811
충북,전용면적 102㎡초과,2018,11,2689,201811
충남,전체,2018,11,2421,201811
충남,전용면적 60㎡이하,2018,11,2408,201811
충남,전용면적 60㎡초과 85㎡이하,2018,11,2412,201811
충남,전용면적 85㎡초과 102㎡이하,2018,11,2657,201811
충남,전용면적 102㎡초과,2018,11,2729,201811
전북,전체,2018,11,2343,201811
전북,전용면적 60㎡이하,2018,11,2666,201811
전북,전용면적 60㎡초과 85㎡이하,2018,11,2326,201811
전북,전용면적 85㎡초과 102㎡이하,2018,11,2636,201811
전북,전용면적 102㎡초과,2018,11,2593,201811
전남,전체,2018,11,2338,201811
전남,전용면적 60㎡이하,2018,11,2276,201811
전남,전용면적 60㎡초과 85㎡이하,2018,11,2332,201811
전남,전용면적 85㎡초과 102㎡이하,2018,11,2482,201811
전남,전용면적 102㎡초과,2018,11,2502,201811
경북,전체,2018,11,2681,201811
경북,전용면적 60㎡이하,2018,11,2548,201811
경북,전용면적 60㎡초과 85㎡이하,2018,11,2680,201811
경북,전용면적 85㎡초과 102㎡이하,2018,11,2699,201811
경북,전용면적 102㎡초과,2018,11,2884,201811
경남,전체,2018,11,2797,201811
경남,전용면적 60㎡이하,2018,11,2887,201811
경남,전용면적 60㎡초과 85㎡이하,2018,11,2781,201811
경남,전용면적 85㎡초과 102㎡이하,2018,11,3173,201811
경남,전용면적 102㎡초과,2018,11,2990,201811
제주,전체,2018,11,3314,201811
제주,전용면적 60㎡이하,2018,11,3804,201811
제주,전용면적 60㎡초과 85㎡이하,2018,11,3341,201811
제주,전용면적 85㎡초과 102㎡이하,2018,11,3226,201811
제주,전용면적 102㎡초과,2018,11,2990,201811
서울,전체,2018,12,7398,201812
서울,전용면적 60㎡이하,2018,12,7398,201812
서울,전용면적 60㎡초과 85㎡이하,2018,12,7890,201812
서울,전용면적 85㎡초과 102㎡이하,2018,12,6842,201812
서울,전용면적 102㎡초과,2018,12,7545,201812
인천,전체,2018,12,3548,201812
인천,전용면적 60㎡이하,2018,12,3403,201812
인천,전용면적 60㎡초과 85㎡이하,2018,12,3731,201812
인천,전용면적 85㎡초과 102㎡이하,2018,12,3492,201812
인천,전용면적 102㎡초과,2018,12,4455,201812
경기,전체,2018,12,4175,201812
경기,전용면적 60㎡이하,2018,12,4439,201812
경기,전용면적 60㎡초과 85㎡이하,2018,12,4130,201812
경기,전용면적 85㎡초과 102㎡이하,2018,12,4888,201812
경기,전용면적 102㎡초과,2018,12,4925,201812
부산,전체,2018,12,4068,201812
부산,전용면적 60㎡이하,2018,12,3778,201812
부산,전용면적 60㎡초과 85㎡이하,2018,12,4064,201812
부산,전용면적 85㎡초과 102㎡이하,2018,12,4066,201812
부산,전용면적 102㎡초과,2018,12,4293,201812
대구,전체,2018,12,3925,201812
대구,전용면적 60㎡이하,2018,12,3909,201812
대구,전용면적 60㎡초과 85㎡이하,2018,12,3918,201812
대구,전용면적 85㎡초과 102㎡이하,2018,12,3698,201812
대구,전용면적 102㎡초과,2018,12,4019,201812
광주,전체,2018,12,3284,201812
광주,전용면적 60㎡이하,2018,12,3207,201812
광주,전용면적 60㎡초과 85㎡이하,2018,12,3282,201812
광주,전용면적 85㎡초과 102㎡이하,2018,12,,201812
광주,전용면적 102㎡초과,2018,12,,201812
대전,전체,2018,12,3640,201812
대전,전용면적 60㎡이하,2018,12,,201812
대전,전용면적 60㎡초과 85㎡이하,2018,12,3632,201812
대전,전용면적 85㎡초과 102㎡이하,2018,12,,201812
대전,전용면적 102㎡초과,2018,12,4877,201812
울산,전체,2018,12,,201812
울산,전용면적 60㎡이하,2018,12,,201812
울산,전용면적 60㎡초과 85㎡이하,2018,12,,201812
울산,전용면적 85㎡초과 102㎡이하,2018,12,,201812
울산,전용면적 102㎡초과,2018,12,,201812
세종,전체,2018,12,3055,201812
세종,전용면적 60㎡이하,2018,12,3064,201812
세종,전용면적 60㎡초과 85㎡이하,2018,12,3063,201812
세종,전용면적 85㎡초과 102㎡이하,2018,12,3155,201812
세종,전용면적 102㎡초과,2018,12,2990,201812
강원,전체,2018,12,2326,201812
강원,전용면적 60㎡이하,2018,12,2452,201812
강원,전용면적 60㎡초과 85㎡이하,2018,12,2319,201812
강원,전용면적 85㎡초과 102㎡이하,2018,12,2865,201812
강원,전용면적 102㎡초과,2018,12,2387,201812
충북,전체,2018,12,2367,201812
충북,전용면적 60㎡이하,2018,12,2261,201812
충북,전용면적 60㎡초과 85㎡이하,2018,12,2383,201812
충북,전용면적 85㎡초과 102㎡이하,2018,12,2725,201812
충북,전용면적 102㎡초과,2018,12,2689,201812
충남,전체,2018,12,2415,201812
충남,전용면적 60㎡이하,2018,12,2408,201812
충남,전용면적 60㎡초과 85㎡이하,2018,12,2394,201812
충남,전용면적 85㎡초과 102㎡이하,2018,12,2657,201812
충남,전용면적 102㎡초과,2018,12,2729,201812
전북,전체,2018,12,2380,201812
전북,전용면적 60㎡이하,2018,12,2666,201812
전북,전용면적 60㎡초과 85㎡이하,2018,12,2365,201812
전북,전용면적 85㎡초과 102㎡이하,2018,12,3052,201812
전북,전용면적 102㎡초과,2018,12,2651,201812
전남,전체,2018,12,2389,201812
전남,전용면적 60㎡이하,2018,12,2152,201812
전남,전용면적 60㎡초과 85㎡이하,2018,12,2381,201812
전남,전용면적 85㎡초과 102㎡이하,2018,12,2482,201812
전남,전용면적 102㎡초과,2018,12,2633,201812
경북,전체,2018,12,2681,201812
경북,전용면적 60㎡이하,2018,12,2548,201812
경북,전용면적 60㎡초과 85㎡이하,2018,12,2680,201812
경북,전용면적 85㎡초과 102㎡이하,2018,12,2699,201812
경북,전용면적 102㎡초과,2018,12,2884,201812
경남,전체,2018,12,2932,201812
경남,전용면적 60㎡이하,2018,12,2887,201812
경남,전용면적 60㎡초과 85㎡이하,2018,12,2914,201812
경남,전용면적 85㎡초과 102㎡이하,2018,12,3173,201812
경남,전용면적 102㎡초과,2018,12,3703,201812
제주,전체,2018,12,3424,201812
제주,전용면적 60㎡이하,2018,12,3804,201812
제주,전용면적 60㎡초과 85㎡이하,2018,12,3504,201812
제주,전용면적 85㎡초과 102㎡이하,2018,12,3226,201812
제주,전용면적 102㎡초과,2018,12,2952,201812
서울,전체,2019,1,7600,201901
서울,전용면적 60㎡이하,2019,1,7400,201901
서울,전용면적 60㎡초과 85㎡이하,2019,1,8105,201901
서울,전용면적 85㎡초과 102㎡이하,2019,1,6842,201901
서울,전용면적 102㎡초과,2019,1,7787,201901
인천,전체,2019,1,3583,201901
인천,전용면적 60㎡이하,2019,1,3461,201901
인천,전용면적 60㎡초과 85㎡이하,2019,1,3766,201901
인천,전용면적 85㎡초과 102㎡이하,2019,1,3492,201901
인천,전용면적 102㎡초과,2019,1,4455,201901
경기,전체,2019,1,4258,201901
경기,전용면적 60㎡이하,2019,1,4440,201901
경기,전용면적 60㎡초과 85㎡이하,2019,1,4216,201901
경기,전용면적 85㎡초과 102㎡이하,2019,1,4905,201901
경기,전용면적 102㎡초과,2019,1,4931,201901
부산,전체,2019,1,4068,201901
부산,전용면적 60㎡이하,2019,1,3778,201901
부산,전용면적 60㎡초과 85㎡이하,2019,1,4064,201901
부산,전용면적 85㎡초과 102㎡이하,2019,1,4066,201901
부산,전용면적 102㎡초과,2019,1,4293,201901
대구,전체,2019,1,3983,201901
대구,전용면적 60㎡이하,2019,1,3977,201901
대구,전용면적 60㎡초과 85㎡이하,2019,1,3967,201901
대구,전용면적 85㎡초과 102㎡이하,2019,1,4019,201901
대구,전용면적 102㎡초과,2019,1,4067,201901
광주,전체,2019,1,3311,201901
광주,전용면적 60㎡이하,2019,1,3207,201901
광주,전용면적 60㎡초과 85㎡이하,2019,1,3313,201901
광주,전용면적 85㎡초과 102㎡이하,2019,1,,201901
광주,전용면적 102㎡초과,2019,1,,201901
대전,전체,2019,1,3689,201901
대전,전용면적 60㎡이하,2019,1,,201901
대전,전용면적 60㎡초과 85㎡이하,2019,1,3677,201901
대전,전용면적 85㎡초과 102㎡이하,2019,1,,201901
대전,전용면적 102㎡초과,2019,1,4877,201901
울산,전체,2019,1,,201901
울산,전용면적 60㎡이하,2019,1,,201901
울산,전용면적 60㎡초과 85㎡이하,2019,1,,201901
울산,전용면적 85㎡초과 102㎡이하,2019,1,,201901
울산,전용면적 102㎡초과,2019,1,,201901
세종,전체,2019,1,3055,201901
세종,전용면적 60㎡이하,2019,1,3064,201901
세종,전용면적 60㎡초과 85㎡이하,2019,1,3063,201901
세종,전용면적 85㎡초과 102㎡이하,2019,1,3155,201901
세종,전용면적 102㎡초과,2019,1,2990,201901
강원,전체,2019,1,2359,201901
강원,전용면적 60㎡이하,2019,1,2525,201901
강원,전용면적 60㎡초과 85㎡이하,2019,1,2347,201901
강원,전용면적 85㎡초과 102㎡이하,2019,1,3068,201901
강원,전용면적 102㎡초과,2019,1,2319,201901
충북,전체,2019,1,2367,201901
충북,전용면적 60㎡이하,2019,1,2261,201901
충북,전용면적 60㎡초과 85㎡이하,2019,1,2383,201901
충북,전용면적 85㎡초과 102㎡이하,2019,1,2725,201901
충북,전용면적 102㎡초과,2019,1,2689,201901
충남,전체,2019,1,2463,201901
충남,전용면적 60㎡이하,2019,1,2487,201901
충남,전용면적 60㎡초과 85㎡이하,2019,1,2437,201901
충남,전용면적 85㎡초과 102㎡이하,2019,1,2657,201901
충남,전용면적 102㎡초과,2019,1,2729,201901
전북,전체,2019,1,2380,201901
전북,전용면적 60㎡이하,2019,1,2666,201901
전북,전용면적 60㎡초과 85㎡이하,2019,1,2365,201901
전북,전용면적 85㎡초과 102㎡이하,2019,1,3052,201901
전북,전용면적 102㎡초과,2019,1,2651,201901
전남,전체,2019,1,2414,201901
전남,전용면적 60㎡이하,2019,1,2152,201901
전남,전용면적 60㎡초과 85㎡이하,2019,1,2405,201901
전남,전용면적 85㎡초과 102㎡이하,2019,1,2337,201901
전남,전용면적 102㎡초과,2019,1,2664,201901
경북,전체,2019,1,2638,201901
경북,전용면적 60㎡이하,2019,1,2486,201901
경북,전용면적 60㎡초과 85㎡이하,2019,1,2626,201901
경북,전용면적 85㎡초과 102㎡이하,2019,1,2667,201901
경북,전용면적 102㎡초과,2019,1,2905,201901
경남,전체,2019,1,2932,201901
경남,전용면적 60㎡이하,2019,1,2887,201901
경남,전용면적 60㎡초과 85㎡이하,2019,1,2914,201901
경남,전용면적 85㎡초과 102㎡이하,2019,1,3173,201901
경남,전용면적 102㎡초과,2019,1,3703,201901
제주,전체,2019,1,3424,201901
제주,전용면적 60㎡이하,2019,1,3804,201901
제주,전용면적 60㎡초과 85㎡이하,2019,1,3504,201901
제주,전용면적 85㎡초과 102㎡이하,2019,1,3226,201901
제주,전용면적 102㎡초과,2019,1,2952,201901
서울,전체,2019,2,7627,201902
서울,전용면적 60㎡이하,2019,2,7654,201902
서울,전용면적 60㎡초과 85㎡이하,2019,2,8141,201902
서울,전용면적 85㎡초과 102㎡이하,2019,2,6842,201902
서울,전용면적 102㎡초과,2019,2,7328,201902
인천,전체,2019,2,3590,201902
인천,전용면적 60㎡이하,2019,2,3455,201902
인천,전용면적 60㎡초과 85㎡이하,2019,2,3779,201902
인천,전용면적 85㎡초과 102㎡이하,2019,2,3492,201902
인천,전용면적 102㎡초과,2019,2,4835,201902
경기,전체,2019,2,4256,201902
경기,전용면적 60㎡이하,2019,2,4444,201902
경기,전용면적 60㎡초과 85㎡이하,2019,2,4216,201902
경기,전용면적 85㎡초과 102㎡이하,2019,2,5018,201902
경기,전용면적 102㎡초과,2019,2,4945,201902
부산,전체,2019,2,4068,201902
부산,전용면적 60㎡이하,2019,2,3778,201902
부산,전용면적 60㎡초과 85㎡이하,2019,2,4064,201902
부산,전용면적 85㎡초과 102㎡이하,2019,2,4066,201902
부산,전용면적 102㎡초과,2019,2,4293,201902
대구,전체,2019,2,3988,201902
대구,전용면적 60㎡이하,2019,2,3977,201902
대구,전용면적 60㎡초과 85㎡이하,2019,2,3971,201902
대구,전용면적 85㎡초과 102㎡이하,2019,2,4019,201902
대구,전용면적 102㎡초과,2019,2,4067,201902
광주,전체,2019,2,3311,201902
광주,전용면적 60㎡이하,2019,2,3207,201902
광주,전용면적 60㎡초과 85㎡이하,2019,2,3313,201902
광주,전용면적 85㎡초과 102㎡이하,2019,2,,201902
광주,전용면적 102㎡초과,2019,2,,201902
대전,전체,2019,2,3689,201902
대전,전용면적 60㎡이하,2019,2,,201902
대전,전용면적 60㎡초과 85㎡이하,2019,2,3677,201902
대전,전용면적 85㎡초과 102㎡이하,2019,2,,201902
대전,전용면적 102㎡초과,2019,2,4877,201902
울산,전체,2019,2,,201902
울산,전용면적 60㎡이하,2019,2,,201902
울산,전용면적 60㎡초과 85㎡이하,2019,2,,201902
울산,전용면적 85㎡초과 102㎡이하,2019,2,,201902
울산,전용면적 102㎡초과,2019,2,,201902
세종,전체,2019,2,3055,201902
세종,전용면적 60㎡이하,2019,2,3064,201902
세종,전용면적 60㎡초과 85㎡이하,2019,2,3063,201902
세종,전용면적 85㎡초과 102㎡이하,2019,2,3155,201902
세종,전용면적 102㎡초과,2019,2,2990,201902
강원,전체,2019,2,2359,201902
강원,전용면적 60㎡이하,2019,2,2525,201902
강원,전용면적 60㎡초과 85㎡이하,2019,2,2347,201902
강원,전용면적 85㎡초과 102㎡이하,2019,2,3068,201902
강원,전용면적 102㎡초과,2019,2,2319,201902
충북,전체,2019,2,2288,201902
충북,전용면적 60㎡이하,2019,2,2158,201902
충북,전용면적 60㎡초과 85㎡이하,2019,2,2298,201902
충북,전용면적 85㎡초과 102㎡이하,2019,2,2725,201902
충북,전용면적 102㎡초과,2019,2,2689,201902
충남,전체,2019,2,2571,201902
충남,전용면적 60㎡이하,2019,2,2487,201902
충남,전용면적 60㎡초과 85㎡이하,2019,2,2550,201902
충남,전용면적 85㎡초과 102㎡이하,2019,2,2657,201902
충남,전용면적 102㎡초과,2019,2,2729,201902
전북,전체,2019,2,2386,201902
전북,전용면적 60㎡이하,2019,2,2666,201902
전북,전용면적 60㎡초과 85㎡이하,2019,2,2372,201902
전북,전용면적 85㎡초과 102㎡이하,2019,2,3052,201902
전북,전용면적 102㎡초과,2019,2,2753,201902
전남,전체,2019,2,2412,201902
전남,전용면적 60㎡이하,2019,2,2274,201902
전남,전용면적 60㎡초과 85㎡이하,2019,2,2404,201902
전남,전용면적 85㎡초과 102㎡이하,2019,2,2337,201902
전남,전용면적 102㎡초과,2019,2,2887,201902
경북,전체,2019,2,2652,201902
경북,전용면적 60㎡이하,2019,2,2486,201902
경북,전용면적 60㎡초과 85㎡이하,2019,2,2636,201902
경북,전용면적 85㎡초과 102㎡이하,2019,2,2667,201902
경북,전용면적 102㎡초과,2019,2,2989,201902
경남,전체,2019,2,2932,201902
경남,전용면적 60㎡이하,2019,2,2887,201902
경남,전용면적 60㎡초과 85㎡이하,2019,2,2909,201902
경남,전용면적 85㎡초과 102㎡이하,2019,2,3173,201902
경남,전용면적 102㎡초과,2019,2,3703,201902
제주,전체,2019,2,3424,201902
제주,전용면적 60㎡이하,2019,2,3804,201902
제주,전용면적 60㎡초과 85㎡이하,2019,2,3504,201902
제주,전용면적 85㎡초과 102㎡이하,2019,2,3226,201902
제주,전용면적 102㎡초과,2019,2,2952,201902
서울,전체,2019,3,7772,201903
서울,전용면적 60㎡이하,2019,3,7750,201903
서울,전용면적 60㎡초과 85㎡이하,2019,3,8191,201903
서울,전용면적 85㎡초과 102㎡이하,2019,3,6842,201903
서울,전용면적 102㎡초과,2019,3,7206,201903
인천,전체,2019,3,3682,201903
인천,전용면적 60㎡이하,2019,3,3415,201903
인천,전용면적 60㎡초과 85㎡이하,2019,3,3907,201903
인천,전용면적 85㎡초과 102㎡이하,2019,3,3773,201903
인천,전용면적 102㎡초과,2019,3,4808,201903
경기,전체,2019,3,4369,201903
경기,전용면적 60㎡이하,2019,3,4200,201903
경기,전용면적 60㎡초과 85㎡이하,2019,3,4376,201903
경기,전용면적 85㎡초과 102㎡이하,2019,3,4621,201903
경기,전용면적 102㎡초과,2019,3,5130,201903
부산,전체,2019,3,4068,201903
부산,전용면적 60㎡이하,2019,3,3857,201903
부산,전용면적 60㎡초과 85㎡이하,2019,3,4059,201903
부산,전용면적 85㎡초과 102㎡이하,2019,3,4066,201903
부산,전용면적 102㎡초과,2019,3,4344,201903
대구,전체,2019,3,3975,201903
대구,전용면적 60㎡이하,2019,3,3977,201903
대구,전용면적 60㎡초과 85㎡이하,2019,3,3956,201903
대구,전용면적 85㎡초과 102㎡이하,2019,3,4019,201903
대구,전용면적 102㎡초과,2019,3,4067,201903
광주,전체,2019,3,3311,201903
광주,전용면적 60㎡이하,2019,3,3207,201903
광주,전용면적 60㎡초과 85㎡이하,2019,3,3313,201903
광주,전용면적 85㎡초과 102㎡이하,2019,3,,201903
광주,전용면적 102㎡초과,2019,3,,201903
대전,전체,2019,3,3610,201903
대전,전용면적 60㎡이하,2019,3,,201903
대전,전용면적 60㎡초과 85㎡이하,2019,3,3603,201903
대전,전용면적 85㎡초과 102㎡이하,2019,3,,201903
대전,전용면적 102㎡초과,2019,3,4505,201903
울산,전체,2019,3,,201903
울산,전용면적 60㎡이하,2019,3,,201903
울산,전용면적 60㎡초과 85㎡이하,2019,3,,201903
울산,전용면적 85㎡초과 102㎡이하,2019,3,,201903
울산,전용면적 102㎡초과,2019,3,,201903
세종,전체,2019,3,3055,201903
세종,전용면적 60㎡이하,2019,3,3064,201903
세종,전용면적 60㎡초과 85㎡이하,2019,3,3063,201903
세종,전용면적 85㎡초과 102㎡이하,2019,3,3155,201903
세종,전용면적 102㎡초과,2019,3,2990,201903
강원,전체,2019,3,2405,201903
강원,전용면적 60㎡이하,2019,3,2574,201903
강원,전용면적 60㎡초과 85㎡이하,2019,3,2394,201903
강원,전용면적 85㎡초과 102㎡이하,2019,3,3022,201903
강원,전용면적 102㎡초과,2019,3,2311,201903
충북,전체,2019,3,2291,201903
충북,전용면적 60㎡이하,2019,3,2158,201903
충북,전용면적 60㎡초과 85㎡이하,2019,3,2301,201903
충북,전용면적 85㎡초과 102㎡이하,2019,3,2789,201903
충북,전용면적 102㎡초과,2019,3,2696,201903
충남,전체,2019,3,2597,201903
충남,전용면적 60㎡이하,2019,3,2561,201903
충남,전용면적 60㎡초과 85㎡이하,2019,3,2569,201903
충남,전용면적 85㎡초과 102㎡이하,2019,3,2657,201903
충남,전용면적 102㎡초과,2019,3,2729,201903
전북,전체,2019,3,2452,201903
전북,전용면적 60㎡이하,2019,3,2666,201903
전북,전용면적 60㎡초과 85㎡이하,2019,3,2435,201903
전북,전용면적 85㎡초과 102㎡이하,2019,3,3052,201903
전북,전용면적 102㎡초과,2019,3,2753,201903
전남,전체,2019,3,2388,201903
전남,전용면적 60㎡이하,2019,3,2241,201903
전남,전용면적 60㎡초과 85㎡이하,2019,3,2383,201903
전남,전용면적 85㎡초과 102㎡이하,2019,3,2337,201903
전남,전용면적 102㎡초과,2019,3,2887,201903
경북,전체,2019,3,2649,201903
경북,전용면적 60㎡이하,2019,3,2486,201903
경북,전용면적 60㎡초과 85㎡이하,2019,3,2636,201903
경북,전용면적 85㎡초과 102㎡이하,2019,3,2667,201903
경북,전용면적 102㎡초과,2019,3,3098,201903
경남,전체,2019,3,2877,201903
경남,전용면적 60㎡이하,2019,3,2776,201903
경남,전용면적 60㎡초과 85㎡이하,2019,3,2855,201903
경남,전용면적 85㎡초과 102㎡이하,2019,3,3173,201903
경남,전용면적 102㎡초과,2019,3,4303,201903
제주,전체,2019,3,3424,201903
제주,전용면적 60㎡이하,2019,3,3804,201903
제주,전용면적 60㎡초과 85㎡이하,2019,3,3504,201903
제주,전용면적 85㎡초과 102㎡이하,2019,3,3226,201903
제주,전용면적 102㎡초과,2019,3,2952,201903
서울,전체,2019,4,7784,201904
서울,전용면적 60㎡이하,2019,4,7894,201904
서울,전용면적 60㎡초과 85㎡이하,2019,4,8272,201904
서울,전용면적 85㎡초과 102㎡이하,2019,4,6842,201904
서울,전용면적 102㎡초과,2019,4,7683,201904
인천,전체,2019,4,3682,201904
인천,전용면적 60㎡이하,2019,4,3415,201904
인천,전용면적 60㎡초과 85㎡이하,2019,4,3907,201904
인천,전용면적 85㎡초과 102㎡이하,2019,4,3773,201904
인천,전용면적 102㎡초과,2019,4,4808,201904
경기,전체,2019,4,4411,201904
경기,전용면적 60㎡이하,2019,4,4185,201904
경기,전용면적 60㎡초과 85㎡이하,2019,4,4385,201904
경기,전용면적 85㎡초과 102㎡이하,2019,4,4657,201904
경기,전용면적 102㎡초과,2019,4,5332,201904
부산,전체,2019,4,3927,201904
부산,전용면적 60㎡이하,2019,4,3857,201904
부산,전용면적 60㎡초과 85㎡이하,2019,4,3917,201904
부산,전용면적 85㎡초과 102㎡이하,2019,4,4066,201904
부산,전용면적 102㎡초과,2019,4,4344,201904
대구,전체,2019,4,4015,201904
대구,전용면적 60㎡이하,2019,4,3989,201904
대구,전용면적 60㎡초과 85㎡이하,2019,4,4001,201904
대구,전용면적 85㎡초과 102㎡이하,2019,4,4522,201904
대구,전용면적 102㎡초과,2019,4,4087,201904
광주,전체,2019,4,3313,201904
광주,전용면적 60㎡이하,2019,4,3226,201904
광주,전용면적 60㎡초과 85㎡이하,2019,4,3314,201904
광주,전용면적 85㎡초과 102㎡이하,2019,4,,201904
광주,전용면적 102㎡초과,2019,4,,201904
대전,전체,2019,4,3582,201904
대전,전용면적 60㎡이하,2019,4,,201904
대전,전용면적 60㎡초과 85㎡이하,2019,4,3575,201904
대전,전용면적 85㎡초과 102㎡이하,2019,4,,201904
대전,전용면적 102㎡초과,2019,4,4505,201904
울산,전체,2019,4,,201904
울산,전용면적 60㎡이하,2019,4,,201904
울산,전용면적 60㎡초과 85㎡이하,2019,4,,201904
울산,전용면적 85㎡초과 102㎡이하,2019,4,,201904
울산,전용면적 102㎡초과,2019,4,,201904
세종,전체,2019,4,3458,201904
세종,전용면적 60㎡이하,2019,4,,201904
세종,전용면적 60㎡초과 85㎡이하,2019,4,3395,201904
세종,전용면적 85㎡초과 102㎡이하,2019,4,3510,201904
세종,전용면적 102㎡초과,2019,4,3931,201904
강원,전체,2019,4,2534,201904
강원,전용면적 60㎡이하,2019,4,2523,201904
강원,전용면적 60㎡초과 85㎡이하,2019,4,2522,201904
강원,전용면적 85㎡초과 102㎡이하,2019,4,3022,201904
강원,전용면적 102㎡초과,2019,4,2628,201904
충북,전체,2019,4,2302,201904
충북,전용면적 60㎡이하,2019,4,2158,201904
충북,전용면적 60㎡초과 85㎡이하,2019,4,2313,201904
충북,전용면적 85㎡초과 102㎡이하,2019,4,2789,201904
충북,전용면적 102㎡초과,2019,4,2696,201904
충남,전체,2019,4,2609,201904
충남,전용면적 60㎡이하,2019,4,2596,201904
